"proxyWallet","asset","conditionId","avgPrice","totalBought","realizedPnl","curPrice","title","slug","icon","eventSlug","outcome","outcomeIndex","oppositeOutcome","oppositeAsset","endDate","timestamp"
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","52776772493066085720336864296398828438342345910914537380167838177625693992085","0x6a5c26a95f006717bcf490437c690442c12c6a7f1153613778301a9dcd52ddc6",0.7390989999999998,2575.9922790000005,-1903.913317,0.0,"Bitcoin Up or Down - March 9, 5:35PM-5:40PM ET",btc-updown-5m-1773092100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773092100,Down,1,Up,"21946038675394971479217573336039266572414374954499599157911691857883268186755","2026-03-09T00:00:00Z",1773092723
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","21946038675394971479217573336039266572414374954499599157911691857883268186755","0x6a5c26a95f006717bcf490437c690442c12c6a7f1153613778301a9dcd52ddc6",0.240934,1554.754732,1180.161455,1.0,"Bitcoin Up or Down - March 9, 5:35PM-5:40PM ET",btc-updown-5m-1773092100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773092100,Up,0,Down,"52776772493066085720336864296398828438342345910914537380167838177625693992085","2026-03-09T00:00:00Z",1773092723
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","84688842980822674303021464731843592285391744833358597294892329470126890768464","0x1c0ef81ff6267a2a57d8661ea459c7ec3bb77199210b5bc21483b593ee03897d",0.578405,2124.839838,895.8218509999999,1.0,"Bitcoin Up or Down - March 9, 5:30PM-5:35PM ET",btc-updown-5m-1773091800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773091800,Up,0,Down,"54791853534906537718626630335440475730484870127366911834223253761052869581010","2026-03-09T00:00:00Z",1773092323
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","54791853534906537718626630335440475730484870127366911834223253761052869581010","0x1c0ef81ff6267a2a57d8661ea459c7ec3bb77199210b5bc21483b593ee03897d",0.497829,2301.122986,-1145.565754,0.0,"Bitcoin Up or Down - March 9, 5:30PM-5:35PM ET",btc-updown-5m-1773091800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773091800,Down,1,Up,"84688842980822674303021464731843592285391744833358597294892329470126890768464","2026-03-09T00:00:00Z",1773092323
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","31011702716364671418949256764940243551094374570248035597016808354718656713270","0x4bbad2f93f3dbda45636e034dde3c982ddf3ad261d8a298ec92dfb950aa73282",0.657394,5241.122601,-3445.482551,0.0,"Bitcoin Up or Down - March 9, 5:25PM-5:30PM ET",btc-updown-5m-1773091500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773091500,Up,0,Down,"28970103038176113487402580002473740413637043577180248645592455812276960777745","2026-03-09T00:00:00Z",1773092123
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","28970103038176113487402580002473740413637043577180248645592455812276960777745","0x4bbad2f93f3dbda45636e034dde3c982ddf3ad261d8a298ec92dfb950aa73282",0.350788,4886.834643,3172.591692,1.0,"Bitcoin Up or Down - March 9, 5:25PM-5:30PM ET",btc-updown-5m-1773091500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773091500,Down,1,Up,"31011702716364671418949256764940243551094374570248035597016808354718656713270","2026-03-09T00:00:00Z",1773092123
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","82542301283662269075492356108688872883204943710403551868120639690709734943321","0x47fa77ecdf7e593e91d91d76539adcaddd66e662f0ea0b83e8ececa0d2ef6421",0.274357,1810.853573,-496.820353,0.0,"Bitcoin Up or Down - March 9, 5:20PM-5:25PM ET",btc-updown-5m-1773091200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773091200,Up,0,Down,"74772016270219467143123916617287420306161230994846913736331406477984180430432","2026-03-09T00:00:00Z",1773091723
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","74772016270219467143123916617287420306161230994846913736331406477984180430432","0x47fa77ecdf7e593e91d91d76539adcaddd66e662f0ea0b83e8ececa0d2ef6421",0.737577,1658.962869,435.350012,1.0,"Bitcoin Up or Down - March 9, 5:20PM-5:25PM ET",btc-updown-5m-1773091200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773091200,Down,1,Up,"82542301283662269075492356108688872883204943710403551868120639690709734943321","2026-03-09T00:00:00Z",1773091723
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","88938294785879957433223636851595171679731820658794752985442454988160766822192","0xb700c6282be15fc9f301341c65ad602caee9aaa1448ac01d2ba9f45ecaa2489e",0.667526,3279.70532,1090.416746,1.0,"Bitcoin Up or Down - March 9, 5:15PM-5:20PM ET",btc-updown-5m-1773090900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090900,Down,1,Up,"55144250974305321861639675122192541103444735082169526754058292163439465552870","2026-03-09T00:00:00Z",1773091423
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","55144250974305321861639675122192541103444735082169526754058292163439465552870","0xb700c6282be15fc9f301341c65ad602caee9aaa1448ac01d2ba9f45ecaa2489e",0.272366,2742.636725,-747.000994,0.0,"Bitcoin Up or Down - March 9, 5:15PM-5:20PM ET",btc-updown-5m-1773090900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090900,Up,0,Down,"88938294785879957433223636851595171679731820658794752985442454988160766822192","2026-03-09T00:00:00Z",1773091423
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","78524769335828283082157109503869658961032743818533445595722593954012772736199","0xffb64ca84633416b9d1ae9f340fda3b6d96675c23a8179b604ab0af862b32dee",0.43012900000000004,4401.986483,-1893.422043,0.0,"Bitcoin Up or Down - March 9, 5:10PM-5:15PM ET",btc-updown-5m-1773090600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090600,Up,0,Down,"108148972518668260528550231286259389880368890991974491051092807486531554470500","2026-03-09T00:00:00Z",1773091223
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","108148972518668260528550231286259389880368890991974491051092807486531554470500","0xffb64ca84633416b9d1ae9f340fda3b6d96675c23a8179b604ab0af862b32dee",0.558884,5069.219921,2236.114014,1.0,"Bitcoin Up or Down - March 9, 5:10PM-5:15PM ET",btc-updown-5m-1773090600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090600,Down,1,Up,"78524769335828283082157109503869658961032743818533445595722593954012772736199","2026-03-09T00:00:00Z",1773091223
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","81900971883737375047241850559913832157857380993830979239794112131228210786419","0x700d4f7df6d56ec18b21f80b675e2dd20f189f39874dfd072c6c72f6fba9d5dc",0.576674,2654.142096,1123.567356,1.0,"Bitcoin Up or Down - March 9, 5:05PM-5:10PM ET",btc-updown-5m-1773090300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090300,Down,1,Up,"59010338599140349672768151114470859575728343628317010454415009459879011829279","2026-03-09T00:00:00Z",1773090823
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","59010338599140349672768151114470859575728343628317010454415009459879011829279","0x700d4f7df6d56ec18b21f80b675e2dd20f189f39874dfd072c6c72f6fba9d5dc",0.375714,2249.694246,-845.241623,0.0,"Bitcoin Up or Down - March 9, 5:05PM-5:10PM ET",btc-updown-5m-1773090300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090300,Up,0,Down,"81900971883737375047241850559913832157857380993830979239794112131228210786419","2026-03-09T00:00:00Z",1773090823
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","82765781104791849262955745104959715490570873043835852245789804813450122695303","0x47a28bd086e3fbf19d66dc2ed5a6a925d04da554d329af7f7d9898ac377e59b7",0.72756,1452.585612,395.7424239999999,1.0,"Bitcoin Up or Down - March 9, 5:00PM-5:05PM ET",btc-updown-5m-1773090000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090000,Up,0,Down,"32682204103741781531685298411593896615798318150092309208283328690661827154441","2026-03-09T00:00:00Z",1773090523
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","32682204103741781531685298411593896615798318150092309208283328690661827154441","0x47a28bd086e3fbf19d66dc2ed5a6a925d04da554d329af7f7d9898ac377e59b7",0.310696,717.8555460000001,-223.034846,0.0,"Bitcoin Up or Down - March 9, 5:00PM-5:05PM ET",btc-updown-5m-1773090000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773090000,Down,1,Up,"82765781104791849262955745104959715490570873043835852245789804813450122695303","2026-03-09T00:00:00Z",1773090523
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","29794643198907944547578800239932254899416603054850689063089186336399486583100","0x1bc8f0629408ee6b951d12809e642df8ee08c4d895360810512ba827a4c87772",0.417916,1618.923508,-676.574036,0.0,"Bitcoin Up or Down - March 9, 4:55PM-5:00PM ET",btc-updown-5m-1773089700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773089700,Down,1,Up,"104337227196325695763208521335446030917336366267187688345607335856177481813473","2026-03-09T00:00:00Z",1773090223
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","104337227196325695763208521335446030917336366267187688345607335856177481813473","0x1bc8f0629408ee6b951d12809e642df8ee08c4d895360810512ba827a4c87772",0.543046,1466.690087,670.209902,1.0,"Bitcoin Up or Down - March 9, 4:55PM-5:00PM ET",btc-updown-5m-1773089700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773089700,Up,0,Down,"29794643198907944547578800239932254899416603054850689063089186336399486583100","2026-03-09T00:00:00Z",1773090223
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","49586603024568382595219936838196424466259134477011066958981941841032420259280","0x05032494fd9503b7de95db7b86c27949f4d2eb5517a8699580a3168e46a70fe5",0.531897,3694.718962,-1965.2099310000003,0.0,"Bitcoin Up or Down - March 9, 4:50PM-4:55PM ET",btc-updown-5m-1773089400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773089400,Down,1,Up,"109591389418230151614451613519656357749358572471394556916276447675761729339986","2026-03-09T00:00:00Z",1773090023
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","109591389418230151614451613519656357749358572471394556916276447675761729339986","0x05032494fd9503b7de95db7b86c27949f4d2eb5517a8699580a3168e46a70fe5",0.435913,2751.267079,1551.953992,1.0,"Bitcoin Up or Down - March 9, 4:50PM-4:55PM ET",btc-updown-5m-1773089400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773089400,Up,0,Down,"49586603024568382595219936838196424466259134477011066958981941841032420259280","2026-03-09T00:00:00Z",1773090023
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","66582960369429896501682807388532145593593037663435251444398838636632536912379","0xb094fca45e4cfa0f76df2245e1fa46b4c1739423389c002f0761da3a2d70530a",0.664049,4141.961103,1391.495974,1.0,"Bitcoin Up or Down - March 9, 4:45PM-4:50PM ET",btc-updown-5m-1773089100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773089100,Down,1,Up,"16006767435656288054904827569821691623191034523115714689103375515630893383127","2026-03-09T00:00:00Z",1773089621
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","16006767435656288054904827569821691623191034523115714689103375515630893383127","0xb094fca45e4cfa0f76df2245e1fa46b4c1739423389c002f0761da3a2d70530a",0.297876,3964.6817,-1180.983526,0.0,"Bitcoin Up or Down - March 9, 4:45PM-4:50PM ET",btc-updown-5m-1773089100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773089100,Up,0,Down,"66582960369429896501682807388532145593593037663435251444398838636632536912379","2026-03-09T00:00:00Z",1773089621
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","84885797308275154901952598370034979082247529171815129761393809787843743173162","0x63b6d80a11a24549d2a04f32e7c5b51dee96923518aa254c11c4caf5b02e6d13",0.25924100000000005,2079.406224,-539.067348,0.0,"Bitcoin Up or Down - March 9, 4:40PM-4:45PM ET",btc-updown-5m-1773088800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773088800,Down,1,Up,"38800237999085285817482060465797321560174195512122560442878303228486582415341","2026-03-09T00:00:00Z",1773089323
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","38800237999085285817482060465797321560174195512122560442878303228486582415341","0x63b6d80a11a24549d2a04f32e7c5b51dee96923518aa254c11c4caf5b02e6d13",0.709523,1530.604343,444.605357,1.0,"Bitcoin Up or Down - March 9, 4:40PM-4:45PM ET",btc-updown-5m-1773088800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773088800,Up,0,Down,"84885797308275154901952598370034979082247529171815129761393809787843743173162","2026-03-09T00:00:00Z",1773089323
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","77746515463179148573881609287899852034932027611251714195595260003996273727621","0xdb405bfa3d3d97aa1bebb12d67529696da3fa56da5d0ca3c802029bd7b4b6812",0.430883,4347.961363,2474.498727,1.0,"Bitcoin Up or Down - March 9, 4:35PM-4:40PM ET",btc-updown-5m-1773088500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773088500,Down,1,Up,"66220019093288089338558166835806903090574468613504788370887516051984580333026","2026-03-09T00:00:00Z",1773089021
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","66220019093288089338558166835806903090574468613504788370887516051984580333026","0xdb405bfa3d3d97aa1bebb12d67529696da3fa56da5d0ca3c802029bd7b4b6812",0.523807,3665.345308,-1919.933529,0.0,"Bitcoin Up or Down - March 9, 4:35PM-4:40PM ET",btc-updown-5m-1773088500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773088500,Up,0,Down,"77746515463179148573881609287899852034932027611251714195595260003996273727621","2026-03-09T00:00:00Z",1773089021
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","28952769829311733100219380861661405295371812706127297431941718127307224985312","0xdd23c72937220d3fc97bf724789e05e7469f19991a556bd4213131cdcb13bd5d",0.681708,4997.47012,1590.654759,1.0,"Bitcoin Up or Down - March 9, 4:30PM-4:35PM ET",btc-updown-5m-1773088200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773088200,Down,1,Up,"15216996308175648407531511883769820420492753580605921602798209513507952168080","2026-03-09T00:00:00Z",1773088723
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","15216996308175648407531511883769820420492753580605921602798209513507952168080","0xdd23c72937220d3fc97bf724789e05e7469f19991a556bd4213131cdcb13bd5d",0.294306,4567.740102,-1344.313318,0.0,"Bitcoin Up or Down - March 9, 4:30PM-4:35PM ET",btc-updown-5m-1773088200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773088200,Up,0,Down,"28952769829311733100219380861661405295371812706127297431941718127307224985312","2026-03-09T00:00:00Z",1773088723
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","60464260495011001807722774411451598315647712521357158733661921266418368625791","0x9b84a56ea58af5f5c29d0d46b6893423d5b1533e4674f5edc32bc17914d3e654",0.392809,3305.001239,-1298.234231,0.0,"Bitcoin Up or Down - March 9, 4:25PM-4:30PM ET",btc-updown-5m-1773087900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087900,Down,1,Up,"11762527311856698343793667463623112622374347891234733993912490304610198188402","2026-03-09T00:00:00Z",1773088521
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","11762527311856698343793667463623112622374347891234733993912490304610198188402","0x9b84a56ea58af5f5c29d0d46b6893423d5b1533e4674f5edc32bc17914d3e654",0.569665,3317.230196,1427.520256,1.0,"Bitcoin Up or Down - March 9, 4:25PM-4:30PM ET",btc-updown-5m-1773087900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087900,Up,0,Down,"60464260495011001807722774411451598315647712521357158733661921266418368625791","2026-03-09T00:00:00Z",1773088521
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","60572261125999649505799197109483383375248815294827715115606797713451281913067","0x559396ed1b07243a3361df7d75ca91cfa265581a5ca6e1c01bdcd5e5d1f0d39d",0.233867,1656.165819,-387.322531,0.0,"Bitcoin Up or Down - March 9, 4:20PM-4:25PM ET",btc-updown-5m-1773087600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087600,Up,0,Down,"37587340745391331733495505369423929908382168467916833652968847879172629505241","2026-03-09T00:00:00Z",1773088121
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","37587340745391331733495505369423929908382168467916833652968847879172629505241","0x559396ed1b07243a3361df7d75ca91cfa265581a5ca6e1c01bdcd5e5d1f0d39d",0.736805,1878.637292,494.447942,1.0,"Bitcoin Up or Down - March 9, 4:20PM-4:25PM ET",btc-updown-5m-1773087600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087600,Down,1,Up,"60572261125999649505799197109483383375248815294827715115606797713451281913067","2026-03-09T00:00:00Z",1773088121
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","71945442238939650683757977339319394316613796081621437216622363142080756454819","0xbdc44eecf058db14a12bc861e120088a4a7f16de3077bd0f291d25555d4b01f3",0.460919,2676.746601,-1233.763366,0.0,"Bitcoin Up or Down - March 9, 4:15PM-4:20PM ET",btc-updown-5m-1773087300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087300,Down,1,Up,"16345118248167326121481697311431580868041003730301945129482816279097223275862","2026-03-09T00:00:00Z",1773087821
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","16345118248167326121481697311431580868041003730301945129482816279097223275862","0xbdc44eecf058db14a12bc861e120088a4a7f16de3077bd0f291d25555d4b01f3",0.492274,2326.525515,1181.237493,1.0,"Bitcoin Up or Down - March 9, 4:15PM-4:20PM ET",btc-updown-5m-1773087300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087300,Up,0,Down,"71945442238939650683757977339319394316613796081621437216622363142080756454819","2026-03-09T00:00:00Z",1773087821
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","25298666518265062281822977521026975825428538392190305973121601263589415099155","0xde646d25e47fe2b888550dc29268301f325e02933fd6638ab14405eb4862718e",0.41984,3725.81848,-1564.24763,0.0,"Bitcoin Up or Down - March 9, 4:10PM-4:15PM ET",btc-updown-5m-1773087000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087000,Down,1,Up,"24199692289389166623053451895329122836836554718872611186809850047700474521282","2026-03-09T00:00:00Z",1773087521
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","24199692289389166623053451895329122836836554718872611186809850047700474521282","0xde646d25e47fe2b888550dc29268301f325e02933fd6638ab14405eb4862718e",0.599884,3698.456118,1479.8114680000003,1.0,"Bitcoin Up or Down - March 9, 4:10PM-4:15PM ET",btc-updown-5m-1773087000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773087000,Up,0,Down,"25298666518265062281822977521026975825428538392190305973121601263589415099155","2026-03-09T00:00:00Z",1773087521
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","99486708124684006727779500816572252968496687580711850587739574271201779104589","0xde1b8638ef44b6034aaa1a7612b52f4f20611f80cb338867b6d8ce82c4b20e26",0.440316,3118.330377,1745.2796179999998,1.0,"Bitcoin Up or Down - March 9, 4:05PM-4:10PM ET",btc-updown-5m-1773086700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773086700,Down,1,Up,"21550062357018711181574942091140249345458963579525451321601828741321941916033","2026-03-09T00:00:00Z",1773087321
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","21550062357018711181574942091140249345458963579525451321601828741321941916033","0xde1b8638ef44b6034aaa1a7612b52f4f20611f80cb338867b6d8ce82c4b20e26",0.552541,3443.54122,-1902.697709,0.0,"Bitcoin Up or Down - March 9, 4:05PM-4:10PM ET",btc-updown-5m-1773086700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773086700,Up,0,Down,"99486708124684006727779500816572252968496687580711850587739574271201779104589","2026-03-09T00:00:00Z",1773087321
